20160608,681.0000
20160613,662.5000
20160614,645.0000
20160615,655.5000
20160616,659.0000
20160617,673.5000
20160620,668.0000
20160621,677.5000
20160622,701.5000
20160623,708.0000
20160624,705.5000
20160627,734.0000
20160628,727.0000
20160629,716.0000
20160630,719.0000
20160701,717.0000
20160704,728.5000
20160705,717.0000
20160706,721.0000
20160707,722.0000
20160708,733.5000
20160711,739.0000
20160712,771.5000
20160713,755.0000
20160714,739.5000
20160715,744.5000
20160718,715.0000
20160719,722.5000
20160720,720.5000
20160721,742.5000
20160722,731.0000
20160725,751.0000
20160726,742.0000
