指标名称,中债国债到期收益率:1年,中债国债到期收益率:3年,中债国债到期收益率:10年
2006-03-01,1.6800 ,2.0052 ,2.9000 
2006-03-02,1.6900 ,2.0200 ,2.9000 
2006-03-03,1.6800 ,2.0000 ,2.8700 
2006-03-06,1.7300 ,2.0400 ,2.9300 
2006-03-07,1.7100 ,2.0200 ,2.9000 
2006-03-08,1.6900 ,2.0100 ,2.8800 
2006-03-09,1.6800 ,2.0100 ,2.8800 
2006-03-10,1.6700 ,2.0200 ,2.8900 
2006-03-13,1.6800 ,2.0300 ,2.9000 
2006-03-14,1.6900 ,2.0200 ,2.9000 
2006-03-15,1.7100 ,2.0300 ,2.9100 
2006-03-16,1.7200 ,2.0200 ,2.9100 
2006-03-17,1.7000 ,2.0100 ,2.9200 
2006-03-20,1.7100 ,2.0200 ,2.9300 
2006-03-21,1.7000 ,2.0100 ,2.9200 
2006-03-22,1.7100 ,2.0300 ,2.9300 
2006-03-23,1.6900 ,2.1000 ,2.9120 
2006-03-24,1.6800 ,2.0898 ,2.9000 
2006-03-27,1.7141 ,2.1500 ,2.9200 
2006-03-28,1.7003 ,2.1058 ,2.9200 
2006-03-29,1.7029 ,2.1900 ,2.9400 
2006-03-30,1.7200 ,2.1404 ,2.9400 
2006-03-31,1.7100 ,2.1355 ,2.9400 
2006-04-03,1.7200 ,1.9968 ,2.9200 
2006-04-04,1.7254 ,2.0001 ,2.9200 
2006-04-05,1.7020 ,2.1657 ,2.9100 
2006-04-06,1.6916 ,2.1731 ,2.9400 
2006-04-07,1.6400 ,2.0500 ,2.9291 
2006-04-10,1.6551 ,2.1091 ,2.9300 
2006-04-11,1.6661 ,2.1549 ,2.9700 
2006-04-12,1.6892 ,2.1656 ,2.9800 
2006-04-13,1.7000 ,2.1577 ,2.9405 
2006-04-14,1.7083 ,2.1731 ,2.9500 
2006-04-17,1.7050 ,2.2000 ,2.9400 
2006-04-18,1.7077 ,2.2500 ,3.0100 
2006-04-19,1.7000 ,2.2400 ,3.0100 
2006-04-20,1.7074 ,2.2694 ,3.0000 
2006-04-21,1.7200 ,2.2471 ,3.0480 
2006-04-24,1.7023 ,2.2738 ,3.0500 
2006-04-25,1.7205 ,2.2757 ,3.0600 
2006-04-26,1.7000 ,2.2709 ,3.0500 
2006-04-27,1.7331 ,2.2714 ,3.0100 
2006-04-28,1.7210 ,2.2800 ,3.0100 
2006-04-29,1.7192 ,2.2595 ,3.0000 
2006-04-30,1.7250 ,2.2400 ,3.0000 
2006-05-08,1.7100 ,2.2400 ,3.0200 
2006-05-09,1.7100 ,2.2200 ,3.0000 
2006-05-10,1.6883 ,2.2341 ,3.0000 
2006-05-11,1.6944 ,2.1890 ,3.0000 
2006-05-12,1.7400 ,2.2131 ,3.0200 
2006-05-15,1.7700 ,2.2218 ,3.0300 
2006-05-16,1.7800 ,2.2255 ,3.0200 
2006-05-17,1.7500 ,2.2400 ,3.0000 
2006-05-18,1.7401 ,2.2500 ,3.0000 
2006-05-19,1.7379 ,2.2300 ,2.9900 
2006-05-22,1.7293 ,2.2500 ,3.0000 
2006-05-23,1.7220 ,2.2700 ,3.0200 
2006-05-24,1.7206 ,2.2500 ,3.0000 
2006-05-25,1.7299 ,2.2500 ,3.0000 
2006-05-26,1.7306 ,2.2500 ,3.0000 
2006-05-29,1.7316 ,2.2400 ,3.0300 
2006-05-30,1.7357 ,2.2300 ,3.0200 
2006-05-31,1.7373 ,2.2400 ,3.0200 
2006-06-01,1.7451 ,2.2500 ,3.0300 
2006-06-02,1.7745 ,2.2800 ,3.0500 
2006-06-05,1.7980 ,2.3200 ,3.0300 
2006-06-06,1.8020 ,2.3300 ,3.0200 
2006-06-07,1.8029 ,2.3500 ,3.0500 
2006-06-08,1.8121 ,2.3300 ,3.0500 
2006-06-09,1.8439 ,2.3300 ,3.0300 
2006-06-12,1.8874 ,2.3200 ,3.0500 
2006-06-13,1.8963 ,2.3800 ,3.0800 
2006-06-14,1.9300 ,2.3900 ,3.0900 
2006-06-15,1.9500 ,2.4000 ,3.1000 
2006-06-16,1.9500 ,2.4300 ,3.1000 
2006-06-19,2.0000 ,2.4500 ,3.1200 
2006-06-20,2.0000 ,2.4800 ,3.1000 
2006-06-21,2.0300 ,2.5000 ,3.1500 
2006-06-22,2.0300 ,2.4800 ,3.1200 
2006-06-23,2.0200 ,2.4900 ,3.1300 
2006-06-26,2.0100 ,2.4800 ,3.1500 
2006-06-27,1.9900 ,2.4700 ,3.1500 
2006-06-28,2.0200 ,2.4900 ,3.1500 
2006-06-29,2.0000 ,2.4850 ,3.1500 
2006-06-30,2.0100 ,2.4800 ,3.1650 
2006-07-03,2.0070 ,2.4800 ,3.1590 
2006-07-04,2.0000 ,2.4700 ,3.1500 
2006-07-05,2.0000 ,2.4800 ,3.1800 
2006-07-06,1.9940 ,2.4900 ,3.1720 
2006-07-07,1.9900 ,2.4800 ,3.1800 
2006-07-10,1.9910 ,2.4500 ,3.1729 
2006-07-11,1.9650 ,2.4200 ,3.1689 
2006-07-12,1.9800 ,2.3940 ,3.2000 
2006-07-13,1.9950 ,2.4135 ,3.2300 
2006-07-14,2.0000 ,2.5150 ,3.2350 
2006-07-17,2.0116 ,2.4800 ,3.2000 
2006-07-18,1.9872 ,2.4950 ,3.2000 
2006-07-19,1.9800 ,2.4409 ,3.1900 
2006-07-20,2.0100 ,2.4416 ,3.2000 
2006-07-21,2.0090 ,2.4800 ,3.2000 
2006-07-24,2.2100 ,2.5500 ,3.2500 
2006-07-25,2.2150 ,2.5200 ,3.2400 
2006-07-26,2.2500 ,2.5343 ,3.2500 
2006-07-27,2.2200 ,2.5200 ,3.2750 
2006-07-28,2.2000 ,2.5300 ,3.2500 
2006-07-31,2.2300 ,2.5209 ,3.2600 
2006-08-01,2.2200 ,2.5126 ,3.2500 
2006-08-02,2.2200 ,2.5128 ,3.2500 
2006-08-03,2.2100 ,2.4936 ,3.2400 
2006-08-04,2.2070 ,2.5050 ,3.2500 
2006-08-07,2.2070 ,2.5050 ,3.2500 
2006-08-08,2.2070 ,2.5200 ,3.2500 
2006-08-09,2.1950 ,2.5200 ,3.2600 
2006-08-10,2.1950 ,2.5200 ,3.2600 
2006-08-11,2.1840 ,2.5150 ,3.2550 
2006-08-14,2.1650 ,2.5010 ,3.2450 
2006-08-15,2.1520 ,2.4920 ,3.2450 
2006-08-16,2.1020 ,2.4700 ,3.2400 
2006-08-17,2.0900 ,2.4650 ,3.2400 
2006-08-18,2.0500 ,2.4550 ,3.2000 
2006-08-21,2.1250 ,2.5320 ,3.2600 
2006-08-22,2.1030 ,2.5210 ,3.2540 
2006-08-23,2.1000 ,2.5180 ,3.2510 
2006-08-24,2.0850 ,2.5100 ,3.2480 
2006-08-25,2.0650 ,2.5020 ,3.2389 
2006-08-28,2.0450 ,2.4850 ,3.2560 
2006-08-29,2.0360 ,2.4680 ,3.2500 
2006-08-30,2.0350 ,2.4540 ,3.2400 
2006-08-31,2.0310 ,2.4510 ,3.2380 
2006-09-01,2.0480 ,2.4620 ,3.2300 
2006-09-04,2.0370 ,2.4580 ,3.2300 
2006-09-05,2.0410 ,2.4600 ,3.2250 
2006-09-06,2.0450 ,2.4650 ,3.2100 
2006-09-07,2.0400 ,2.4610 ,3.2010 
2006-09-08,2.0410 ,2.4650 ,3.2000 
2006-09-11,2.0400 ,2.4660 ,3.2000 
2006-09-12,2.0804 ,2.4342 ,3.1800 
2006-09-13,2.0450 ,2.4372 ,3.1800 
2006-09-14,2.0113 ,2.4391 ,3.1720 
2006-09-15,2.0146 ,2.4149 ,3.1700 
2006-09-18,1.9949 ,2.4220 ,3.1550 
2006-09-19,1.9956 ,2.4154 ,3.1500 
2006-09-20,1.9943 ,2.4113 ,3.1300 
2006-09-21,1.9851 ,2.3711 ,3.1100 
2006-09-22,1.9822 ,2.3594 ,3.0500 
2006-09-25,1.9819 ,2.3541 ,3.0000 
2006-09-26,1.9887 ,2.3759 ,3.0000 
2006-09-27,2.0200 ,2.3608 ,3.0000 
2006-09-28,2.0219 ,2.3680 ,3.0000 
2006-09-29,2.0159 ,2.3611 ,3.0000 
2006-09-30,2.0150 ,2.3610 ,2.9990 
2006-10-08,2.0339 ,2.3715 ,3.0000 
2006-10-09,2.0378 ,2.3695 ,3.0000 
2006-10-10,2.0404 ,2.3674 ,2.9900 
2006-10-11,2.0403 ,2.3676 ,2.9700 
2006-10-12,2.0416 ,2.3518 ,2.9552 
2006-10-13,2.0419 ,2.3211 ,2.9541 
2006-10-16,2.0378 ,2.3243 ,2.9567 
2006-10-17,2.0358 ,2.3222 ,2.9533 
2006-10-18,2.0247 ,2.3084 ,2.9535 
2006-10-19,2.0097 ,2.2980 ,2.9540 
2006-10-20,1.9971 ,2.2897 ,2.9523 
2006-10-23,2.0029 ,2.2903 ,2.9492 
2006-10-24,2.0040 ,2.2969 ,2.9385 
2006-10-25,2.0020 ,2.2981 ,2.9498 
2006-10-26,2.0065 ,2.2981 ,2.9374 
2006-10-27,2.0048 ,2.2982 ,2.9397 
2006-10-30,2.0091 ,2.3083 ,2.9406 
2006-10-31,2.0104 ,2.3215 ,2.9512 
2006-11-01,2.0115 ,2.3243 ,2.9545 
2006-11-02,2.0187 ,2.3221 ,2.9557 
2006-11-03,2.0128 ,2.3269 ,2.9561 
2006-11-06,2.0500 ,2.3592 ,2.9844 
2006-11-07,2.0409 ,2.3729 ,2.9890 
2006-11-08,2.0465 ,2.3695 ,2.9781 
2006-11-09,2.0509 ,2.3659 ,2.9720 
2006-11-10,2.0528 ,2.3646 ,2.9595 
2006-11-13,2.0563 ,2.3640 ,2.9494 
2006-11-14,2.0527 ,2.3545 ,2.9682 
2006-11-15,2.0489 ,2.3487 ,2.9688 
2006-11-16,2.0463 ,2.3526 ,2.9725 
2006-11-17,2.0455 ,2.3521 ,2.9632 
2006-11-20,2.0737 ,2.3812 ,2.9806 
2006-11-21,2.1275 ,2.3829 ,2.9785 
2006-11-22,2.1300 ,2.4059 ,3.0518 
2006-11-23,2.1400 ,2.3986 ,3.0609 
2006-11-24,2.1412 ,2.3779 ,3.0655 
2006-11-27,2.1369 ,2.4207 ,3.0200 
2006-11-28,2.0614 ,2.3743 ,2.9886 
2006-11-29,2.0598 ,2.3648 ,2.9811 
2006-11-30,2.0508 ,2.3713 ,2.9781 
2006-12-01,2.0499 ,2.3674 ,2.9936 
2006-12-04,2.0594 ,2.3672 ,2.9895 
2006-12-05,2.0611 ,2.3673 ,2.9912 
2006-12-06,2.0617 ,2.3715 ,2.9851 
2006-12-07,2.0640 ,2.3881 ,2.9947 
2006-12-08,2.0669 ,2.4375 ,3.0351 
2006-12-11,2.0650 ,2.4323 ,3.0527 
2006-12-12,2.0681 ,2.4393 ,3.0393 
2006-12-13,2.1801 ,2.4320 ,3.0461 
2006-12-14,2.1617 ,2.4306 ,3.0335 
2006-12-15,2.1638 ,2.4240 ,3.0402 
2006-12-18,2.1536 ,2.4092 ,3.0307 
2006-12-19,2.1233 ,2.4067 ,3.0232 
2006-12-20,2.1032 ,2.4216 ,3.0267 
2006-12-21,2.1051 ,2.4123 ,3.0199 
2006-12-22,2.1064 ,2.4124 ,3.0364 
2006-12-25,2.1106 ,2.4319 ,3.0408 
2006-12-26,2.1116 ,2.4418 ,3.0419 
2006-12-27,2.0858 ,2.4226 ,3.0408 
2006-12-28,2.0827 ,2.4322 ,3.0260 
2006-12-29,2.0870 ,2.4319 ,3.0202 
2006-12-30,2.0890 ,2.4225 ,3.0204 
2006-12-31,2.0890 ,2.4413 ,3.0269 
2007-01-04,2.0831 ,2.4178 ,3.0239 
2007-01-05,2.0849 ,2.4049 ,3.0211 
2007-01-08,2.0873 ,2.4171 ,3.0356 
2007-01-09,2.0744 ,2.3985 ,3.0231 
2007-01-10,2.0759 ,2.3778 ,3.0102 
2007-01-11,2.0914 ,2.3735 ,3.0047 
2007-01-12,2.0866 ,2.3864 ,3.0202 
2007-01-15,2.0762 ,2.4017 ,3.0167 
2007-01-16,2.0363 ,2.3802 ,3.0175 
2007-01-17,2.0361 ,2.3868 ,3.0176 
2007-01-18,2.0466 ,2.3897 ,3.0273 
2007-01-19,2.0357 ,2.3899 ,3.0320 
2007-01-22,2.0477 ,2.4115 ,3.0277 
2007-01-23,2.0405 ,2.4339 ,3.0373 
2007-01-24,2.0506 ,2.4374 ,3.0267 
2007-01-25,2.0499 ,2.4378 ,3.0320 
2007-01-26,2.0387 ,2.4394 ,3.0374 
2007-01-29,2.0408 ,2.4486 ,3.0427 
2007-01-30,2.0550 ,2.4745 ,3.0559 
2007-01-31,2.0700 ,2.4711 ,3.0671 
2007-02-01,2.0860 ,2.4628 ,3.0676 
2007-02-02,2.1000 ,2.4712 ,3.0598 
2007-02-05,2.1200 ,2.4844 ,3.0765 
2007-02-06,2.1300 ,2.4884 ,3.0705 
2007-02-07,2.1200 ,2.4887 ,3.0704 
2007-02-08,2.1200 ,2.5070 ,3.0814 
2007-02-09,2.1200 ,2.5092 ,3.1171 
2007-02-12,2.1400 ,2.5165 ,3.1355 
2007-02-13,2.1130 ,2.5220 ,3.1367 
2007-02-14,2.1400 ,2.5244 ,3.1370 
2007-02-15,2.1500 ,2.5131 ,3.1365 
2007-02-16,2.1600 ,2.4903 ,3.1361 
2007-02-17,2.1600 ,2.4956 ,3.1100 
2007-02-25,2.1500 ,2.4995 ,3.1100 
2007-02-26,2.1500 ,2.5123 ,3.1200 
2007-02-27,2.1500 ,2.5289 ,3.1468 
2007-02-28,2.1350 ,2.5365 ,3.1466 
2007-03-01,2.1350 ,2.5348 ,3.1553 
2007-03-02,2.1400 ,2.5425 ,3.1683 
2007-03-05,2.1400 ,2.5527 ,3.1726 
2007-03-06,2.1400 ,2.5437 ,3.1790 
2007-03-07,2.1500 ,2.5422 ,3.1900 
2007-03-08,2.1500 ,2.5443 ,3.2192 
2007-03-09,2.1400 ,2.5426 ,3.2230 
2007-03-12,2.1400 ,2.5317 ,3.2278 
2007-03-13,2.1400 ,2.5417 ,3.2051 
2007-03-14,2.1300 ,2.5439 ,3.2332 
2007-03-15,2.1300 ,2.5541 ,3.2876 
2007-03-16,2.1400 ,2.5613 ,3.3042 
2007-03-19,2.1600 ,2.5992 ,3.3370 
2007-03-20,2.1700 ,2.5973 ,3.3600 
2007-03-21,2.2100 ,2.6009 ,3.4000 
2007-03-22,2.2200 ,2.6150 ,3.3950 
2007-03-23,2.2200 ,2.6148 ,3.4235 
2007-03-26,2.2409 ,2.6247 ,3.4200 
2007-03-27,2.2529 ,2.6508 ,3.4200 
2007-03-28,2.2542 ,2.6412 ,3.4245 
2007-03-29,2.2493 ,2.6448 ,3.4386 
2007-03-30,2.2500 ,2.6455 ,3.4338 
2007-04-02,2.2665 ,2.6476 ,3.4300 
2007-04-03,2.2681 ,2.6482 ,3.4277 
2007-04-04,2.2697 ,2.6446 ,3.4400 
2007-04-05,2.2708 ,2.6510 ,3.4441 
2007-04-06,2.2691 ,2.7000 ,3.4615 
2007-04-09,2.2710 ,2.7765 ,3.4880 
2007-04-10,2.2691 ,2.7998 ,3.4829 
2007-04-11,2.2708 ,2.7971 ,3.4930 
2007-04-12,2.2718 ,2.8070 ,3.4936 
2007-04-13,2.2764 ,2.7998 ,3.5202 
2007-04-16,2.2685 ,2.8000 ,3.5327 
2007-04-17,2.2698 ,2.8200 ,3.5391 
2007-04-18,2.2710 ,2.8300 ,3.5600 
2007-04-19,2.2874 ,2.8600 ,3.5700 
2007-04-20,2.2874 ,2.8600 ,3.5800 
2007-04-23,2.2935 ,2.8700 ,3.5900 
2007-04-24,2.2868 ,2.8800 ,3.6139 
2007-04-25,2.3117 ,2.8600 ,3.6349 
2007-04-26,2.3255 ,2.8746 ,3.5931 
2007-04-27,2.3292 ,2.8648 ,3.5914 
2007-04-28,2.3562 ,2.8561 ,3.5883 
2007-04-29,2.2526 ,2.8625 ,3.5800 
2007-04-30,2.2879 ,2.8511 ,3.5916 
2007-05-08,2.2918 ,2.8793 ,3.5933 
2007-05-09,2.3022 ,2.8903 ,3.5906 
2007-05-10,2.3012 ,2.9426 ,3.6300 
2007-05-11,2.3200 ,2.9819 ,3.6800 
2007-05-14,2.3200 ,2.9466 ,3.7000 
2007-05-15,2.3300 ,2.9659 ,3.7992 
2007-05-16,2.3083 ,3.0039 ,3.8300 
2007-05-17,2.3067 ,3.0172 ,3.8300 
2007-05-18,2.3129 ,3.0440 ,3.8300 
2007-05-21,2.3448 ,3.1476 ,3.9660 
2007-05-22,2.4088 ,3.1559 ,4.0500 
2007-05-23,2.4372 ,3.1212 ,4.0640 
2007-05-24,2.4500 ,3.1127 ,4.0300 
2007-05-25,2.4500 ,3.1295 ,4.0500 
2007-05-28,2.4400 ,3.1539 ,4.0700 
2007-05-29,2.4800 ,3.1545 ,4.0800 
2007-05-30,2.4600 ,3.1543 ,4.0700 
2007-05-31,2.4900 ,3.1608 ,4.0600 
2007-06-01,2.4900 ,3.2143 ,4.0800 
2007-06-04,2.4900 ,3.2084 ,4.1393 
2007-06-05,2.4900 ,3.1800 ,4.1309 
2007-06-06,2.4900 ,3.1700 ,4.1442 
2007-06-07,2.4900 ,3.1800 ,4.1427 
2007-06-08,2.4930 ,3.1830 ,4.1624 
2007-06-11,2.5000 ,3.2200 ,4.1376 
2007-06-12,2.5100 ,3.2500 ,4.2199 
2007-06-13,2.6100 ,3.3145 ,4.2320 
2007-06-14,2.6250 ,3.3157 ,4.2669 
2007-06-15,2.6344 ,3.3580 ,4.3483 
2007-06-18,2.6200 ,3.3891 ,4.3496 
2007-06-19,2.6200 ,3.3902 ,4.3969 
2007-06-20,2.6400 ,3.3908 ,4.4408 
2007-06-21,2.6500 ,3.5039 ,4.4700 
2007-06-22,2.6500 ,3.4963 ,4.4400 
2007-06-25,2.6600 ,3.4500 ,4.4200 
2007-06-26,2.6800 ,3.4392 ,4.4000 
2007-06-27,2.6500 ,3.4479 ,4.3985 
2007-06-28,2.6500 ,3.4860 ,4.4538 
2007-06-29,2.6800 ,3.4851 ,4.4500 
2007-07-02,2.7000 ,3.4764 ,4.4500 
2007-07-03,2.7384 ,3.4843 ,4.4726 
2007-07-04,2.7400 ,3.5019 ,4.4745 
2007-07-05,2.7533 ,3.5415 ,4.4750 
2007-07-06,2.7789 ,3.5395 ,4.4261 
2007-07-09,2.7880 ,3.5470 ,4.4172 
2007-07-10,2.8130 ,3.5514 ,4.4896 
2007-07-11,2.8365 ,3.5298 ,4.4773 
2007-07-12,2.8570 ,3.5600 ,4.4777 
2007-07-13,2.8421 ,3.5300 ,4.4634 
2007-07-16,2.8516 ,3.5284 ,4.4540 
2007-07-17,2.8552 ,3.5355 ,4.4542 
2007-07-18,2.8321 ,3.5500 ,4.4547 
2007-07-19,2.8332 ,3.5752 ,4.4550 
2007-07-20,2.8500 ,3.5594 ,4.4551 
2007-07-23,2.8714 ,3.5868 ,4.4770 
2007-07-24,2.9053 ,3.5864 ,4.4651 
2007-07-25,2.8991 ,3.4486 ,4.3300 
2007-07-26,2.9006 ,3.4220 ,4.3086 
2007-07-27,2.8990 ,3.3935 ,4.3399 
2007-07-30,2.9031 ,3.3935 ,4.2848 
2007-07-31,2.8525 ,3.3898 ,4.3401 
2007-08-01,2.9046 ,3.3997 ,4.2857 
2007-08-02,2.9085 ,3.4075 ,4.2594 
2007-08-03,2.9091 ,3.4231 ,4.2855 
2007-08-06,2.9109 ,3.4378 ,4.3861 
2007-08-07,2.9000 ,3.4862 ,4.3775 
2007-08-08,2.9096 ,3.4928 ,4.3166 
2007-08-09,2.9000 ,3.4704 ,4.3178 
2007-08-10,2.9257 ,3.4648 ,4.3378 
2007-08-13,2.9884 ,3.4632 ,4.3570 
2007-08-14,2.9894 ,3.4546 ,4.3568 
2007-08-15,2.9500 ,3.4533 ,4.3541 
2007-08-16,2.9901 ,3.4354 ,4.3529 
2007-08-17,2.9903 ,3.4297 ,4.3038 
2007-08-20,3.0027 ,3.4116 ,4.2636 
2007-08-21,3.0035 ,3.4123 ,4.2445 
2007-08-22,3.0256 ,3.3836 ,4.2270 
2007-08-23,2.9502 ,3.3988 ,4.2064 
2007-08-24,2.9700 ,3.3919 ,4.2164 
2007-08-27,2.9855 ,3.4106 ,4.1360 
2007-08-28,2.9694 ,3.4163 ,4.2049 
2007-08-29,2.8734 ,3.4205 ,4.2766 
2007-08-30,2.8237 ,3.4444 ,4.2739 
2007-08-31,2.8258 ,3.4466 ,4.2743 
2007-09-03,2.8750 ,3.4467 ,4.2350 
2007-09-04,2.8800 ,3.4371 ,4.2328 
2007-09-05,2.8551 ,3.4341 ,4.2440 
2007-09-06,2.8762 ,3.4481 ,4.2677 
2007-09-07,2.9689 ,3.4635 ,4.2872 
2007-09-10,2.9300 ,3.4625 ,4.2946 
2007-09-11,2.9450 ,3.5208 ,4.3615 
2007-09-12,2.9756 ,3.5596 ,4.3788 
2007-09-13,2.9800 ,3.5522 ,4.3892 
2007-09-14,3.1000 ,3.7314 ,4.4893 
2007-09-17,3.1520 ,3.7687 ,4.5421 
2007-09-18,3.1700 ,3.7300 ,4.5436 
2007-09-19,3.1500 ,3.7239 ,4.5474 
2007-09-20,3.1712 ,3.6938 ,4.5477 
2007-09-21,3.3022 ,3.6167 ,4.4950 
2007-09-24,3.3000 ,3.5976 ,4.4930 
2007-09-25,3.3300 ,3.5946 ,4.4859 
2007-09-26,3.3018 ,3.5900 ,4.4450 
2007-09-27,3.2065 ,3.5301 ,4.4200 
2007-09-28,3.1832 ,3.5035 ,4.3900 
2007-09-29,3.1737 ,3.5200 ,4.3960 
2007-09-30,3.1766 ,3.5310 ,4.3877 
2007-10-08,3.0800 ,3.5591 ,4.3664 
2007-10-09,3.0782 ,3.5590 ,4.3700 
2007-10-10,3.0935 ,3.5619 ,4.3737 
2007-10-11,3.0913 ,3.5589 ,4.3732 
2007-10-12,3.0935 ,3.5779 ,4.3723 
2007-10-15,3.0970 ,3.5675 ,4.3746 
2007-10-16,3.1500 ,3.5842 ,4.3743 
2007-10-17,3.3000 ,3.6500 ,4.4500 
2007-10-18,3.3300 ,3.7000 ,4.4600 
2007-10-19,3.3500 ,3.7200 ,4.4700 
2007-10-22,3.4000 ,3.7500 ,4.4800 
2007-10-23,3.3950 ,3.7400 ,4.4850 
2007-10-24,3.4000 ,3.7475 ,4.4850 
2007-10-25,3.3950 ,3.7475 ,4.4850 
2007-10-26,3.4000 ,3.7450 ,4.4850 
2007-10-29,3.3800 ,3.7300 ,4.4800 
2007-10-30,3.3600 ,3.7200 ,4.4840 
2007-10-31,3.3600 ,3.7200 ,4.4937 
2007-11-01,3.3750 ,3.7479 ,4.5000 
2007-11-02,3.4000 ,3.7622 ,4.5000 
2007-11-05,3.4200 ,3.7750 ,4.5263 
2007-11-06,3.4500 ,3.7900 ,4.5248 
2007-11-07,3.5600 ,3.8953 ,4.5441 
2007-11-08,3.6400 ,3.9800 ,4.5441 
2007-11-09,3.6600 ,4.0000 ,4.5743 
2007-11-12,3.7000 ,4.0736 ,4.5863 
2007-11-13,3.7400 ,4.0971 ,4.5861 
2007-11-14,3.7700 ,4.1222 ,4.5922 
2007-11-15,3.7800 ,4.1300 ,4.5973 
2007-11-16,3.7700 ,4.1300 ,4.5974 
2007-11-19,3.7700 ,4.1250 ,4.5822 
2007-11-20,3.7800 ,4.1150 ,4.5569 
2007-11-21,3.7700 ,4.1100 ,4.5450 
2007-11-22,3.7800 ,4.1100 ,4.5500 
2007-11-23,3.7700 ,4.1050 ,4.5400 
2007-11-26,3.7700 ,4.0800 ,4.5350 
2007-11-27,3.7500 ,4.0600 ,4.5247 
2007-11-28,3.7500 ,4.0650 ,4.5089 
2007-11-29,3.7800 ,4.0600 ,4.5084 
2007-11-30,3.7700 ,4.0600 ,4.5086 
2007-12-03,3.7650 ,4.0500 ,4.5085 
2007-12-04,3.7800 ,4.0600 ,4.5085 
2007-12-05,3.7600 ,4.0600 ,4.5096 
2007-12-06,3.7500 ,4.0300 ,4.5038 
2007-12-07,3.7550 ,4.0200 ,4.5043 
2007-12-10,3.7600 ,4.0300 ,4.4996 
2007-12-11,3.7200 ,4.0066 ,4.5116 
2007-12-12,3.6900 ,4.0113 ,4.5118 
2007-12-13,3.6900 ,4.0310 ,4.5067 
2007-12-14,3.6365 ,4.0000 ,4.4251 
2007-12-17,3.6233 ,4.0100 ,4.4282 
2007-12-18,3.6189 ,4.0200 ,4.4279 
2007-12-19,3.6191 ,4.0387 ,4.4280 
2007-12-20,3.6252 ,4.0375 ,4.4282 
2007-12-21,3.7200 ,4.0726 ,4.4526 
2007-12-24,3.6800 ,4.1078 ,4.4517 
2007-12-25,3.6767 ,4.0583 ,4.4528 
2007-12-26,3.6768 ,4.0573 ,4.4541 
2007-12-27,3.6832 ,4.0381 ,4.4005 
2007-12-28,3.6732 ,4.0114 ,4.4357 
2007-12-29,3.6774 ,3.9922 ,4.4253 
2008-01-02,3.6894 ,4.0098 ,4.4363 
2008-01-03,3.5800 ,4.0483 ,4.4263 
2008-01-04,3.5900 ,4.0328 ,4.4013 
2008-01-07,3.5800 ,4.0175 ,4.3948 
2008-01-08,3.5103 ,3.9898 ,4.4024 
2008-01-09,3.5201 ,3.9783 ,4.4022 
2008-01-10,3.5854 ,3.9702 ,4.4067 
2008-01-11,3.5738 ,3.9658 ,4.3893 
2008-01-14,3.5412 ,4.0000 ,4.4020 
2008-01-15,3.5428 ,4.0100 ,4.4022 
2008-01-16,3.5499 ,3.9900 ,4.4028 
2008-01-17,3.5528 ,3.9950 ,4.3978 
2008-01-18,3.5409 ,3.9838 ,4.4030 
2008-01-21,3.5185 ,3.9884 ,4.3777 
2008-01-22,3.5227 ,3.9885 ,4.3679 
2008-01-23,3.5217 ,3.9343 ,4.2883 
2008-01-24,3.4475 ,3.9300 ,4.2433 
2008-01-25,3.4400 ,3.9200 ,4.2440 
2008-01-28,3.4385 ,3.9132 ,4.2226 
2008-01-29,3.4585 ,3.9132 ,4.2539 
2008-01-30,3.4300 ,3.9000 ,4.2502 
2008-01-31,3.4300 ,3.8900 ,4.1937 
2008-02-01,3.3500 ,3.7600 ,4.1308 
2008-02-02,3.3500 ,3.7550 ,4.1307 
2008-02-03,3.3500 ,3.7600 ,4.1309 
2008-02-04,3.3600 ,3.7600 ,4.1311 
2008-02-05,3.3990 ,3.7500 ,4.1458 
2008-02-13,3.3990 ,3.7300 ,4.1559 
2008-02-14,3.3900 ,3.7200 ,4.1561 
2008-02-15,3.4000 ,3.7100 ,4.1791 
2008-02-18,3.3950 ,3.7106 ,4.1924 
2008-02-19,3.4200 ,3.7200 ,4.2176 
2008-02-20,3.4350 ,3.7300 ,4.1744 
2008-02-21,3.4350 ,3.7200 ,4.1818 
2008-02-22,3.4200 ,3.7100 ,4.1600 
2008-02-25,3.4150 ,3.7000 ,4.1439 
2008-02-26,3.4200 ,3.6800 ,4.1413 
2008-02-27,3.3600 ,3.6600 ,4.1436 
2008-02-28,3.3200 ,3.6600 ,4.1283 
2008-02-29,3.3100 ,3.6800 ,4.1283 
2008-03-03,3.3200 ,3.6900 ,4.1285 
2008-03-04,3.3100 ,3.7000 ,4.1521 
2008-03-05,3.3100 ,3.7000 ,4.1635 
2008-03-06,3.3100 ,3.7000 ,4.1768 
2008-03-07,3.2900 ,3.7000 ,4.1760 
2008-03-10,3.2850 ,3.7050 ,4.1768 
2008-03-11,3.2800 ,3.7250 ,4.1953 
2008-03-12,3.2750 ,3.7250 ,4.1954 
2008-03-13,3.2700 ,3.7250 ,4.1700 
2008-03-14,3.2700 ,3.7250 ,4.1500 
2008-03-17,3.2337 ,3.7112 ,4.1248 
2008-03-18,3.2374 ,3.7115 ,4.1151 
2008-03-19,3.2374 ,3.7111 ,4.0750 
